trial_id,seed,controller,planner,contact,perception,offset_mm,spiral_radius_mm,noise_sigma_mm,success,failure_reason,insertion_time,peak_force,mean_force,jamming_count,retry_count,final_pose_error,compute_time,preinsert_pose_error,path_length,smoothness,max_joint_vel,max_joint_accel,solve_time,initial_contact_force,pose_estimation_error,effective_offset
588,18,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,8.866,40.8806,20.0727,11,10,0.023378,1.0404,0.004339,0.312796,11.234,1.2253,295.9028,0.0,1.7958,0.024509,0.024509
589,19,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,8.658,66.0489,21.5776,11,10,0.009191,1.0441,0.004612,0.309444,11.2381,1.1898,308.5723,0.0,2.1307,0.010286,0.010286
590,20,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,8.446,41.7297,20.7293,11,10,0.012559,1.066,0.004452,0.315053,11.1597,1.1853,308.4541,0.0,1.6269,0.011606,0.011606
591,21,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,8.278,50.9849,22.5833,11,10,0.013653,1.0449,0.004563,0.316634,11.0711,1.1944,299.6125,0.0,1.51,0.012166,0.012166
592,22,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,1,,10.24,23.7293,11.3484,0,0,0.003189,3.5365,0.004338,0.312136,11.3549,1.1966,308.3256,0.0,0.0,0.008022,0.008022
593,23,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,7.702,41.6812,20.7633,11,10,0.01273,0.9329,0.004833,0.317987,11.1221,1.1874,304.5088,0.0,1.5492,0.011566,0.011566
594,24,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,1,,10.264,29.8671,16.3314,0,0,0.001586,2.1211,0.004675,0.307978,11.2287,1.1983,316.1736,0.0,0.0,0.005495,0.005495
595,25,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,8.016,41.6622,21.3678,11,10,0.018178,1.0371,0.004648,0.316839,11.1053,1.197,298.9484,0.0,2.0553,0.01774,0.01774
596,26,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,jam_max_recovery,8.656,42.5221,20.2588,11,10,0.012007,1.0314,0.004676,0.313946,11.1775,1.1898,302.8215,0.0,1.5394,0.012014,0.012014
597,27,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,14.298,40.9625,20.3797,11,10,0.001687,1.5156,0.004001,0.312749,11.43,1.1883,332.5886,0.0,1.7252,0.007894,0.007894
598,28,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,1,,10.326,38.2063,11.8398,0,0,0.005466,4.3298,0.004352,0.318931,11.1834,1.1929,309.6351,0.0,1.5614,0.007089,0.007089
599,29,impedance,waypoint,spiral,gt-noise,6.0,6.0,6.0,0,force_abort_max_recovery,14.51,40.9205,19.5778,11,10,0.003145,1.6207,0.004231,0.313021,11.1884,1.1877,314.1846,0.0,1.9057,0.005941,0.005941
600,0,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,10.322,33.0096,8.0244,0,0,0.005682,2.5565,0.004424,0.306083,11.2658,1.1957,324.902,0.0,1.9089,0.006479,0.006479
601,1,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,13.268,42.4446,11.5232,6,6,0.004476,2.6676,0.004809,0.312517,11.2267,1.1898,303.6627,0.0,1.7191,0.009432,0.009432
602,2,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,13.524,72.3417,21.4419,11,10,0.009852,1.5479,0.004336,0.320242,11.149,1.1951,313.1922,0.0,2.0213,0.008354,0.008354
603,3,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.848,41.4979,20.3067,11,10,0.033406,0.965,0.004072,0.326842,11.1317,1.2868,291.7669,0.0,1.9837,0.032756,0.032756
604,4,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,13.556,64.9623,11.8802,7,7,0.004529,3.809,0.004151,0.31112,11.2921,1.1982,297.2945,0.0,2.1916,0.015013,0.015013
605,5,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,6.928,42.0001,20.6112,11,10,0.020447,0.8841,0.004416,0.324891,11.1517,1.2223,302.6932,0.0,1.8716,0.021589,0.021589
606,6,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.288,40.8235,21.0634,11,10,0.01209,0.983,0.00434,0.320344,11.3325,1.1858,301.1507,0.0,1.5889,0.013573,0.013573
607,7,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,10.284,29.2622,19.8629,0,0,0.003941,2.083,0.004842,0.313597,11.151,1.1955,310.1725,0.0,0.0,0.004958,0.004958
608,8,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.034,41.0064,21.5783,11,10,0.02017,1.0254,0.004872,0.322948,11.5424,1.3011,313.6736,0.0,1.5872,0.01821,0.01821
609,9,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,9.572,42.7174,20.6914,11,10,0.012255,1.0979,0.004665,0.292619,11.5281,1.1934,312.4733,0.0,1.8862,0.019812,0.019812
610,10,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,13.934,46.3334,15.8052,11,10,0.003527,1.636,0.004678,0.310398,11.4348,1.1819,318.1963,0.0,1.6035,0.009203,0.009203
611,11,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.024,72.864,23.4964,11,10,0.015205,1.0943,0.004696,0.319919,10.9787,1.1985,326.6511,0.0,2.1427,0.015321,0.015321
612,12,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.8,44.0566,22.0247,11,10,0.014982,1.1295,0.004963,0.314188,11.1357,1.1889,298.5925,0.0,2.2939,0.014543,0.014543
613,13,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.69,44.1714,21.1073,11,10,0.013388,0.9566,0.004611,0.319328,11.2036,1.1914,314.6837,0.0,1.5687,0.01155,0.01155
614,14,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.258,41.649,21.8989,11,10,0.025229,0.9546,0.004426,0.332644,11.0363,1.1967,319.1399,0.0,1.5146,0.022373,0.022373
615,15,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.566,41.302,20.6781,11,10,0.025119,0.9976,0.004531,0.326576,11.0193,1.2465,295.3662,0.0,2.3919,0.02388,0.02388
616,16,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,14.154,40.9306,20.2225,11,10,0.004979,1.4762,0.004632,0.315857,11.1012,1.192,323.3119,0.0,1.6872,0.007411,0.007411
617,17,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.942,42.9742,21.4731,11,10,0.015421,1.1257,0.004224,0.295556,11.7525,1.1873,307.6513,0.0,1.6025,0.020438,0.020438
618,18,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,9.182,42.0483,20.6994,11,10,0.029143,1.0871,0.004195,0.312886,11.3459,1.2541,289.9186,0.0,2.448,0.030809,0.030809
619,19,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.794,55.7395,21.1233,11,10,0.010199,1.0625,0.004395,0.308082,11.2654,1.1893,307.1628,0.0,1.6549,0.012084,0.012084
620,20,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.308,42.4714,21.1097,11,10,0.014293,0.999,0.004698,0.315223,11.1121,1.1846,306.8096,0.0,2.0397,0.01348,0.01348
621,21,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,jam_max_recovery,8.542,42.7734,20.796,11,10,0.015275,1.0269,0.004203,0.318011,11.1021,1.1951,297.6474,0.0,2.4929,0.014438,0.014438
622,22,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,10.236,23.2881,9.7182,0,0,0.003682,4.2476,0.004665,0.310968,11.3285,1.199,308.1516,0.0,0.0,0.010432,0.010432
623,23,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,7.596,41.5109,20.6536,11,10,0.014445,1.046,0.004959,0.319444,11.0891,1.1863,303.7979,0.0,1.8355,0.01354,0.01354
624,24,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,1,,10.254,25.1024,12.7428,0,0,0.003694,2.1516,0.004471,0.306409,11.2579,1.1979,317.0349,0.0,0.0,0.007859,0.007859
625,25,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,8.0,42.9058,21.5448,11,10,0.021963,1.0296,0.004539,0.318354,11.1524,1.2218,295.9829,0.0,1.9164,0.021662,0.021662
626,26,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,9.002,64.002,22.5145,11,10,0.01406,1.0958,0.004692,0.314056,11.1678,1.1901,300.63,0.0,2.2252,0.014166,0.014166
627,27,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,13.82,56.8557,10.2431,11,10,0.003759,1.7465,0.004834,0.311478,11.4935,1.1868,335.9316,0.0,1.5074,0.011124,0.011124
628,28,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,13.516,75.6871,14.6843,11,10,0.011201,1.5578,0.00454,0.320377,11.1713,1.1937,310.791,0.0,1.6119,0.008723,0.008723
629,29,impedance,waypoint,spiral,gt-noise,6.0,6.0,8.0,0,force_abort_max_recovery,14.37,41.039,20.0272,11,10,0.001657,1.5146,0.004969,0.311854,11.2427,1.1866,316.1512,0.0,1.5413,0.007469,0.007469
